lpn_number,delivery_number,delivery_detail_id,serial_number,asset_tag,requested_by_user_id,creation_date,,Process_Area,Root_Cause_Tag,Context_Summary,SLA_Flag
LPN-0000148,DEL-000163,700285,SN8RC9ERER,AST-JFTF51,NPJQPL,2025-10-08,0.0,Outbound Logistics,,SERIAL SN8RC9ERER in LPN LPN-0000148 (delivery DEL-000163) Created: 2025-10-08. Asset tag present.,
LPN-0000134,DEL-000071,700286,SNVVPQ3YBZ,AST-RP2U9O,JNM1IV,2025-10-11,0.0,Outbound Logistics,,SERIAL SNVVPQ3YBZ in LPN LPN-0000134 (delivery DEL-000071) Created: 2025-10-11. Asset tag present.,
LPN-0000134,DEL-000071,700286,SN473GHR5B,AST-CPKG1J,JNM1IV,2025-10-11,0.0,Outbound Logistics,,SERIAL SN473GHR5B in LPN LPN-0000134 (delivery DEL-000071) Created: 2025-10-11. Asset tag present.,
LPN-0000134,DEL-000071,700286,SNCOD3NEVY,AST-GTN5AX,JNM1IV,2025-10-11,0.0,Outbound Logistics,,SERIAL SNCOD3NEVY in LPN LPN-0000134 (delivery DEL-000071) Created: 2025-10-11. Asset tag present.,
LPN-0000041,DEL-000213,700287,SNKUHEUSUF,AST-OFN14Q,I4DIXJ,2025-09-10,0.0,Outbound Logistics,,SERIAL SNKUHEUSUF in LPN LPN-0000041 (delivery DEL-000213) Created: 2025-09-10. Asset tag present.,
LPN-0000041,DEL-000213,700287,SN3L2TLM1Q,AST-TCYXOE,I4DIXJ,2025-09-10,0.0,Outbound Logistics,,SERIAL SN3L2TLM1Q in LPN LPN-0000041 (delivery DEL-000213) Created: 2025-09-10. Asset tag present.,
LPN-0000134,DEL-000189,700288,SNICFNGNCZ,AST-P1VPP5,JNM1IV,2025-10-15,0.0,Outbound Logistics,,SERIAL SNICFNGNCZ in LPN LPN-0000134 (delivery DEL-000189) Created: 2025-10-15. Asset tag present.,
LPN-0000134,DEL-000189,700288,SNZQ30A5MC,AST-BFX3H1,JNM1IV,2025-10-15,0.0,Outbound Logistics,,SERIAL SNZQ30A5MC in LPN LPN-0000134 (delivery DEL-000189) Created: 2025-10-15. Asset tag present.,
LPN-0000134,DEL-000189,700288,SN0PWE5WHN,AST-I85VBP,JNM1IV,2025-10-15,0.0,Outbound Logistics,,SERIAL SN0PWE5WHN in LPN LPN-0000134 (delivery DEL-000189) Created: 2025-10-15. Asset tag present.,
LPN-0000054,DEL-000122,700289,SNKZHS1C80,AST-H8H26C,H6R2WP,2025-08-28,0.0,Outbound Logistics,,SERIAL SNKZHS1C80 in LPN LPN-0000054 (delivery DEL-000122) Created: 2025-08-28. Asset tag present.,
LPN-0000054,DEL-000122,700289,SNPP9RWLZD,AST-KVS08D,H6R2WP,2025-08-28,0.0,Outbound Logistics,,SERIAL SNPP9RWLZD in LPN LPN-0000054 (delivery DEL-000122) Created: 2025-08-28. Asset tag present.,
LPN-0000054,DEL-000122,700289,SNTLHD8M7M,AST-OC2PTM,H6R2WP,2025-08-28,0.0,Outbound Logistics,,SERIAL SNTLHD8M7M in LPN LPN-0000054 (delivery DEL-000122) Created: 2025-08-28. Asset tag present.,
LPN-0000054,DEL-000122,700289,SN9SIUX1H1,AST-YJVN1N,H6R2WP,2025-08-28,0.0,Outbound Logistics,,SERIAL SN9SIUX1H1 in LPN LPN-0000054 (delivery DEL-000122) Created: 2025-08-28. Asset tag present.,
LPN-0000054,DEL-000122,700289,SNDARIZBIZ,AST-E1M4S8,H6R2WP,2025-08-28,0.0,Outbound Logistics,,SERIAL SNDARIZBIZ in LPN LPN-0000054 (delivery DEL-000122) Created: 2025-08-28. Asset tag present.,
LPN-0000191,DEL-000177,700290,SNRC73BDU1,AST-X9583A,RUN242,2025-08-12,0.0,Outbound Logistics,,SERIAL SNRC73BDU1 in LPN LPN-0000191 (delivery DEL-000177) Created: 2025-08-12. Asset tag present.,
LPN-0000191,DEL-000177,700290,SNWMFPLA5M,AST-WZDX6N,RUN242,2025-08-12,0.0,Outbound Logistics,,SERIAL SNWMFPLA5M in LPN LPN-0000191 (delivery DEL-000177) Created: 2025-08-12. Asset tag present.,
LPN-0000221,DEL-000171,700291,SNN1DF1DNF,AST-SPPT5P,EWGBX1,2025-10-01,0.0,Outbound Logistics,,SERIAL SNN1DF1DNF in LPN LPN-0000221 (delivery DEL-000171) Created: 2025-10-01. Asset tag present.,
LPN-0000221,DEL-000171,700291,SNHQ4OQV7K,AST-NDQRPZ,EWGBX1,2025-10-01,0.0,Outbound Logistics,,SERIAL SNHQ4OQV7K in LPN LPN-0000221 (delivery DEL-000171) Created: 2025-10-01. Asset tag present.,
LPN-0000002,DEL-000065,700292,SNLTYYBIJ8,AST-776GJS,O0H81X,2025-09-16,0.0,Outbound Logistics,,SERIAL SNLTYYBIJ8 in LPN LPN-0000002 (delivery DEL-000065) Created: 2025-09-16. Asset tag present.,
LPN-0000002,DEL-000065,700292,SNZ5Q372D1,AST-V4PALH,O0H81X,2025-09-16,0.0,Outbound Logistics,,SERIAL SNZ5Q372D1 in LPN LPN-0000002 (delivery DEL-000065) Created: 2025-09-16. Asset tag present.,
LPN-0000002,DEL-000065,700292,SNFQ6ALV7I,AST-38X95Y,O0H81X,2025-09-16,0.0,Outbound Logistics,,SERIAL SNFQ6ALV7I in LPN LPN-0000002 (delivery DEL-000065) Created: 2025-09-16. Asset tag present.,
LPN-0000081,DEL-000068,700293,SNZ66QPXJT,AST-W33GLJ,YP1H0V,2025-10-12,0.0,Outbound Logistics,,SERIAL SNZ66QPXJT in LPN LPN-0000081 (delivery DEL-000068) Created: 2025-10-12. Asset tag present.,
LPN-0000081,DEL-000068,700293,SN1107SL6R,AST-KR15HC,YP1H0V,2025-10-12,0.0,Outbound Logistics,,SERIAL SN1107SL6R in LPN LPN-0000081 (delivery DEL-000068) Created: 2025-10-12. Asset tag present.,
LPN-0000145,DEL-000220,700294,SNXJP0DGE4,AST-QNX6VO,RFNYJW,2025-10-11,0.0,Outbound Logistics,,SERIAL SNXJP0DGE4 in LPN LPN-0000145 (delivery DEL-000220) Created: 2025-10-11. Asset tag present.,
LPN-0000100,DEL-000062,700295,SNOG2T01PX,AST-AWT4QL,OYTI1H,2025-09-30,0.0,Outbound Logistics,,SERIAL SNOG2T01PX in LPN LPN-0000100 (delivery DEL-000062) Created: 2025-09-30. Asset tag present.,
LPN-0000100,DEL-000062,700295,SNCQM1CEST,AST-CHK5IL,OYTI1H,2025-09-30,0.0,Outbound Logistics,,SERIAL SNCQM1CEST in LPN LPN-0000100 (delivery DEL-000062) Created: 2025-09-30. Asset tag present.,
LPN-0000155,DEL-000111,700296,SNI4I8T8Y4,AST-01NFHY,NH36C2,2025-10-08,0.0,Outbound Logistics,,SERIAL SNI4I8T8Y4 in LPN LPN-0000155 (delivery DEL-000111) Created: 2025-10-08. Asset tag present.,
LPN-0000085,DEL-000105,700297,SN9BLEQ2QR,AST-7QPNVM,DHAD0A,2025-10-17,0.0,Outbound Logistics,,SERIAL SN9BLEQ2QR in LPN LPN-0000085 (delivery DEL-000105) Created: 2025-10-17. Asset tag present.,
LPN-0000085,DEL-000105,700297,SNGFA66BHY,AST-7MQZ31,DHAD0A,2025-10-17,0.0,Outbound Logistics,,SERIAL SNGFA66BHY in LPN LPN-0000085 (delivery DEL-000105) Created: 2025-10-17. Asset tag present.,
LPN-0000022,DEL-000167,700298,SNBSL2MBYM,AST-QJJQ02,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SNBSL2MBYM in LPN LPN-0000022 (delivery DEL-000167) Created: 2025-09-23. Asset tag present.,
LPN-0000022,DEL-000167,700298,SN5LWHZEML,AST-BNEI4O,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SN5LWHZEML in LPN LPN-0000022 (delivery DEL-000167) Created: 2025-09-23. Asset tag present.,
LPN-0000022,DEL-000167,700298,SN7WJ5SZ99,AST-MUQ6TM,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SN7WJ5SZ99 in LPN LPN-0000022 (delivery DEL-000167) Created: 2025-09-23. Asset tag present.,
LPN-0000022,DEL-000167,700298,SNH6BVJV46,AST-L7YQGQ,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SNH6BVJV46 in LPN LPN-0000022 (delivery DEL-000167) Created: 2025-09-23. Asset tag present.,
LPN-0000022,DEL-000167,700298,SN7KV6HW3G,AST-93UQYH,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SN7KV6HW3G in LPN LPN-0000022 (delivery DEL-000167) Created: 2025-09-23. Asset tag present.,
LPN-0000031,DEL-000079,700299,SN9FEZUUPB,AST-B1E0WF,78RY2F,2025-10-16,0.0,Outbound Logistics,,SERIAL SN9FEZUUPB in LPN LPN-0000031 (delivery DEL-000079) Created: 2025-10-16. Asset tag present.,
LPN-0000031,DEL-000079,700299,SNPOVS7LTG,AST-HLND80,78RY2F,2025-10-16,0.0,Outbound Logistics,,SERIAL SNPOVS7LTG in LPN LPN-0000031 (delivery DEL-000079) Created: 2025-10-16. Asset tag present.,
LPN-0000031,DEL-000079,700299,SNWG9BEOBK,AST-KB5ZVT,78RY2F,2025-10-16,0.0,Outbound Logistics,,SERIAL SNWG9BEOBK in LPN LPN-0000031 (delivery DEL-000079) Created: 2025-10-16. Asset tag present.,
LPN-0000031,DEL-000079,700299,SN9L52ATS4,AST-81TP7K,78RY2F,2025-10-16,0.0,Outbound Logistics,,SERIAL SN9L52ATS4 in LPN LPN-0000031 (delivery DEL-000079) Created: 2025-10-16. Asset tag present.,
LPN-0000050,DEL-000176,700300,SNFIX6TF0B,AST-8PO5SF,O3260T,2025-08-01,0.0,Outbound Logistics,,SERIAL SNFIX6TF0B in LPN LPN-0000050 (delivery DEL-000176) Created: 2025-08-01. Asset tag present.,
LPN-0000050,DEL-000176,700300,SNGYS3ZYV0,AST-3E7DSB,O3260T,2025-08-01,0.0,Outbound Logistics,,SERIAL SNGYS3ZYV0 in LPN LPN-0000050 (delivery DEL-000176) Created: 2025-08-01. Asset tag present.,
LPN-0000050,DEL-000176,700300,SNANFZJQ1U,AST-K95NCV,O3260T,2025-08-01,0.0,Outbound Logistics,,SERIAL SNANFZJQ1U in LPN LPN-0000050 (delivery DEL-000176) Created: 2025-08-01. Asset tag present.,
LPN-0000050,DEL-000176,700300,SN8Y9JBGFX,AST-T8Y6E9,O3260T,2025-08-01,0.0,Outbound Logistics,,SERIAL SN8Y9JBGFX in LPN LPN-0000050 (delivery DEL-000176) Created: 2025-08-01. Asset tag present.,
LPN-0000050,DEL-000176,700300,SN8GK6LO3C,AST-O3VBCL,O3260T,2025-08-01,0.0,Outbound Logistics,,SERIAL SN8GK6LO3C in LPN LPN-0000050 (delivery DEL-000176) Created: 2025-08-01. Asset tag present.,
LPN-0000223,DEL-000202,700301,SNDZ1G3XSS,AST-7R6JEH,YB3I9Y,2025-10-11,0.0,Outbound Logistics,,SERIAL SNDZ1G3XSS in LPN LPN-0000223 (delivery DEL-000202) Created: 2025-10-11. Asset tag present.,
LPN-0000223,DEL-000202,700301,SN8B8HTKGV,AST-D4J134,YB3I9Y,2025-10-11,0.0,Outbound Logistics,,SERIAL SN8B8HTKGV in LPN LPN-0000223 (delivery DEL-000202) Created: 2025-10-11. Asset tag present.,
LPN-0000223,DEL-000202,700301,SNYH50HEB8,AST-TKC3CP,YB3I9Y,2025-10-11,0.0,Outbound Logistics,,SERIAL SNYH50HEB8 in LPN LPN-0000223 (delivery DEL-000202) Created: 2025-10-11. Asset tag present.,
LPN-0000223,DEL-000202,700301,SN10E3AP6T,AST-C09KCM,YB3I9Y,2025-10-11,0.0,Outbound Logistics,,SERIAL SN10E3AP6T in LPN LPN-0000223 (delivery DEL-000202) Created: 2025-10-11. Asset tag present.,
LPN-0000223,DEL-000202,700301,SNDGJ6JHMD,AST-5MS8IW,YB3I9Y,2025-10-11,0.0,Outbound Logistics,,SERIAL SNDGJ6JHMD in LPN LPN-0000223 (delivery DEL-000202) Created: 2025-10-11. Asset tag present.,
LPN-0000114,DEL-000105,700302,SNO10NA5WZ,AST-9I8BNQ,YVJV7Y,2025-10-17,0.0,Outbound Logistics,,SERIAL SNO10NA5WZ in LPN LPN-0000114 (delivery DEL-000105) Created: 2025-10-17. Asset tag present.,
LPN-0000114,DEL-000105,700302,SNUAOBSHMI,AST-UVZ2PK,YVJV7Y,2025-10-17,0.0,Outbound Logistics,,SERIAL SNUAOBSHMI in LPN LPN-0000114 (delivery DEL-000105) Created: 2025-10-17. Asset tag present.,
LPN-0000207,DEL-000089,700303,SN3ZOOD0X7,AST-PMQAOG,TNWR58,2025-10-06,0.0,Outbound Logistics,,SERIAL SN3ZOOD0X7 in LPN LPN-0000207 (delivery DEL-000089) Created: 2025-10-06. Asset tag present.,
LPN-0000207,DEL-000089,700303,SNPJDE6N18,AST-MUGJA8,TNWR58,2025-10-06,0.0,Outbound Logistics,,SERIAL SNPJDE6N18 in LPN LPN-0000207 (delivery DEL-000089) Created: 2025-10-06. Asset tag present.,
LPN-0000207,DEL-000089,700303,SNIP5GRWQT,AST-4SNAW5,TNWR58,2025-10-06,0.0,Outbound Logistics,,SERIAL SNIP5GRWQT in LPN LPN-0000207 (delivery DEL-000089) Created: 2025-10-06. Asset tag present.,
LPN-0000207,DEL-000089,700303,SNNBC07IDW,AST-7V8FH0,TNWR58,2025-10-06,0.0,Outbound Logistics,,SERIAL SNNBC07IDW in LPN LPN-0000207 (delivery DEL-000089) Created: 2025-10-06. Asset tag present.,
LPN-0000207,DEL-000089,700303,SN1IIRXAW4,AST-DZ8SGM,TNWR58,2025-10-06,0.0,Outbound Logistics,,SERIAL SN1IIRXAW4 in LPN LPN-0000207 (delivery DEL-000089) Created: 2025-10-06. Asset tag present.,
LPN-0000135,DEL-000162,700304,SN3SAWDELO,AST-5OJKIX,6FMZBH,2025-10-13,0.0,Outbound Logistics,,SERIAL SN3SAWDELO in LPN LPN-0000135 (delivery DEL-000162) Created: 2025-10-13. Asset tag present.,
LPN-0000135,DEL-000162,700304,SNEIOGR1AM,AST-IQTWR4,6FMZBH,2025-10-13,0.0,Outbound Logistics,,SERIAL SNEIOGR1AM in LPN LPN-0000135 (delivery DEL-000162) Created: 2025-10-13. Asset tag present.,
LPN-0000135,DEL-000162,700304,SN917FDAHI,AST-8G4DNC,6FMZBH,2025-10-13,0.0,Outbound Logistics,,SERIAL SN917FDAHI in LPN LPN-0000135 (delivery DEL-000162) Created: 2025-10-13. Asset tag present.,
LPN-0000135,DEL-000162,700304,SNLEPP13NP,AST-BWNV75,6FMZBH,2025-10-13,0.0,Outbound Logistics,,SERIAL SNLEPP13NP in LPN LPN-0000135 (delivery DEL-000162) Created: 2025-10-13. Asset tag present.,
LPN-0000135,DEL-000162,700304,SNR9NITZWG,AST-EHV9YX,6FMZBH,2025-10-13,0.0,Outbound Logistics,,SERIAL SNR9NITZWG in LPN LPN-0000135 (delivery DEL-000162) Created: 2025-10-13. Asset tag present.,
LPN-0000009,DEL-000065,700305,SNVJ0QPJZ6,AST-U8D6S3,W5IFFJ,2025-09-02,0.0,Outbound Logistics,,SERIAL SNVJ0QPJZ6 in LPN LPN-0000009 (delivery DEL-000065) Created: 2025-09-02. Asset tag present.,
LPN-0000009,DEL-000065,700305,SN4LF902EI,AST-600Y20,W5IFFJ,2025-09-02,0.0,Outbound Logistics,,SERIAL SN4LF902EI in LPN LPN-0000009 (delivery DEL-000065) Created: 2025-09-02. Asset tag present.,
LPN-0000009,DEL-000065,700305,SNX8AN9N9G,AST-7UXBYA,W5IFFJ,2025-09-02,0.0,Outbound Logistics,,SERIAL SNX8AN9N9G in LPN LPN-0000009 (delivery DEL-000065) Created: 2025-09-02. Asset tag present.,
LPN-0000009,DEL-000065,700305,SNYGTF80ZV,AST-VZXP6J,W5IFFJ,2025-09-02,0.0,Outbound Logistics,,SERIAL SNYGTF80ZV in LPN LPN-0000009 (delivery DEL-000065) Created: 2025-09-02. Asset tag present.,
LPN-0000009,DEL-000065,700305,SNDLC3R921,AST-BQPJ5V,W5IFFJ,2025-09-02,0.0,Outbound Logistics,,SERIAL SNDLC3R921 in LPN LPN-0000009 (delivery DEL-000065) Created: 2025-09-02. Asset tag present.,
LPN-0000027,DEL-000054,700306,SNEL448DIM,AST-N00V6N,ILERVK,2025-09-13,0.0,Outbound Logistics,,SERIAL SNEL448DIM in LPN LPN-0000027 (delivery DEL-000054) Created: 2025-09-13. Asset tag present.,
LPN-0000204,DEL-000118,700307,SNCPTDI2S4,AST-AKJR5I,7Z2XEK,2025-09-06,0.0,Outbound Logistics,,SERIAL SNCPTDI2S4 in LPN LPN-0000204 (delivery DEL-000118) Created: 2025-09-06. Asset tag present.,
LPN-0000204,DEL-000118,700307,SNLP6XBFC2,AST-TP2G55,7Z2XEK,2025-09-06,0.0,Outbound Logistics,,SERIAL SNLP6XBFC2 in LPN LPN-0000204 (delivery DEL-000118) Created: 2025-09-06. Asset tag present.,
LPN-0000204,DEL-000118,700307,SN9JMD1299,AST-GZRSFS,7Z2XEK,2025-09-06,0.0,Outbound Logistics,,SERIAL SN9JMD1299 in LPN LPN-0000204 (delivery DEL-000118) Created: 2025-09-06. Asset tag present.,
LPN-0000204,DEL-000118,700307,SN6OHI1NQB,AST-4IFGET,7Z2XEK,2025-09-06,0.0,Outbound Logistics,,SERIAL SN6OHI1NQB in LPN LPN-0000204 (delivery DEL-000118) Created: 2025-09-06. Asset tag present.,
LPN-0000204,DEL-000118,700307,SN3AR0ZNKN,AST-RJJ1NM,7Z2XEK,2025-09-06,0.0,Outbound Logistics,,SERIAL SN3AR0ZNKN in LPN LPN-0000204 (delivery DEL-000118) Created: 2025-09-06. Asset tag present.,
LPN-0000122,DEL-000038,700308,SNID7SSQG6,AST-JW24CX,41SKLL,2025-09-16,0.0,Outbound Logistics,,SERIAL SNID7SSQG6 in LPN LPN-0000122 (delivery DEL-000038) Created: 2025-09-16. Asset tag present.,
LPN-0000122,DEL-000038,700308,SNNN3T1ZAE,AST-TZ08UV,41SKLL,2025-09-16,0.0,Outbound Logistics,,SERIAL SNNN3T1ZAE in LPN LPN-0000122 (delivery DEL-000038) Created: 2025-09-16. Asset tag present.,
LPN-0000189,DEL-000116,700309,SNMAFRO6FP,AST-7G9PJJ,JU15Y8,2025-10-11,0.0,Outbound Logistics,,SERIAL SNMAFRO6FP in LPN LPN-0000189 (delivery DEL-000116) Created: 2025-10-11. Asset tag present.,
LPN-0000189,DEL-000116,700309,SNR8M28WAA,AST-72MG7T,JU15Y8,2025-10-11,0.0,Outbound Logistics,,SERIAL SNR8M28WAA in LPN LPN-0000189 (delivery DEL-000116) Created: 2025-10-11. Asset tag present.,
LPN-0000072,DEL-000180,700310,SNY32FQW9I,AST-OEATE5,0XM2O8,2025-10-10,0.0,Outbound Logistics,,SERIAL SNY32FQW9I in LPN LPN-0000072 (delivery DEL-000180) Created: 2025-10-10. Asset tag present.,
LPN-0000072,DEL-000180,700310,SNM9YXP7GH,AST-4UVNE3,0XM2O8,2025-10-10,0.0,Outbound Logistics,,SERIAL SNM9YXP7GH in LPN LPN-0000072 (delivery DEL-000180) Created: 2025-10-10. Asset tag present.,
LPN-0000072,DEL-000180,700310,SN3NL8G5YI,AST-JPDDZ5,0XM2O8,2025-10-10,0.0,Outbound Logistics,,SERIAL SN3NL8G5YI in LPN LPN-0000072 (delivery DEL-000180) Created: 2025-10-10. Asset tag present.,
LPN-0000072,DEL-000180,700310,SN0Q1A7IS4,AST-HIK4W4,0XM2O8,2025-10-10,0.0,Outbound Logistics,,SERIAL SN0Q1A7IS4 in LPN LPN-0000072 (delivery DEL-000180) Created: 2025-10-10. Asset tag present.,
LPN-0000224,DEL-000060,700311,SNUPF6TE0Z,AST-NCJSAT,3UIXUV,2025-09-08,0.0,Outbound Logistics,,SERIAL SNUPF6TE0Z in LPN LPN-0000224 (delivery DEL-000060) Created: 2025-09-08. Asset tag present.,
LPN-0000042,DEL-000174,700312,SNCM4SSGQ3,AST-QQNWM9,CUCVCE,2025-10-16,0.0,Outbound Logistics,,SERIAL SNCM4SSGQ3 in LPN LPN-0000042 (delivery DEL-000174) Created: 2025-10-16. Asset tag present.,
LPN-0000042,DEL-000174,700312,SNA1I424ZL,AST-5BIFNT,CUCVCE,2025-10-16,0.0,Outbound Logistics,,SERIAL SNA1I424ZL in LPN LPN-0000042 (delivery DEL-000174) Created: 2025-10-16. Asset tag present.,
LPN-0000042,DEL-000174,700312,SNLQO39NJM,AST-N32KGV,CUCVCE,2025-10-16,0.0,Outbound Logistics,,SERIAL SNLQO39NJM in LPN LPN-0000042 (delivery DEL-000174) Created: 2025-10-16. Asset tag present.,
LPN-0000042,DEL-000174,700312,SN136PSA4C,AST-NUIXQU,CUCVCE,2025-10-16,0.0,Outbound Logistics,,SERIAL SN136PSA4C in LPN LPN-0000042 (delivery DEL-000174) Created: 2025-10-16. Asset tag present.,
LPN-0000042,DEL-000174,700312,SN1J5R2RDM,AST-3VKZZ2,CUCVCE,2025-10-16,0.0,Outbound Logistics,,SERIAL SN1J5R2RDM in LPN LPN-0000042 (delivery DEL-000174) Created: 2025-10-16. Asset tag present.,
LPN-0000075,DEL-000207,700313,SN17WPWUS2,AST-WNBEAY,ZC8ZLG,2025-08-20,0.0,Outbound Logistics,,SERIAL SN17WPWUS2 in LPN LPN-0000075 (delivery DEL-000207) Created: 2025-08-20. Asset tag present.,
LPN-0000075,DEL-000207,700313,SNR5XZ4ON8,AST-IBCXBK,ZC8ZLG,2025-08-20,0.0,Outbound Logistics,,SERIAL SNR5XZ4ON8 in LPN LPN-0000075 (delivery DEL-000207) Created: 2025-08-20. Asset tag present.,
LPN-0000075,DEL-000207,700313,SNE4AX7V31,AST-NUI4VT,ZC8ZLG,2025-08-20,0.0,Outbound Logistics,,SERIAL SNE4AX7V31 in LPN LPN-0000075 (delivery DEL-000207) Created: 2025-08-20. Asset tag present.,
LPN-0000075,DEL-000207,700313,SN9HGZM3SH,AST-D9QZNF,ZC8ZLG,2025-08-20,0.0,Outbound Logistics,,SERIAL SN9HGZM3SH in LPN LPN-0000075 (delivery DEL-000207) Created: 2025-08-20. Asset tag present.,
LPN-0000125,DEL-000222,700314,SNV9RHURH7,AST-YFI0Z7,HFZG79,2025-08-27,0.0,Outbound Logistics,,SERIAL SNV9RHURH7 in LPN LPN-0000125 (delivery DEL-000222) Created: 2025-08-27. Asset tag present.,
LPN-0000125,DEL-000222,700314,SNKHYW0ZU5,AST-BW56KN,HFZG79,2025-08-27,0.0,Outbound Logistics,,SERIAL SNKHYW0ZU5 in LPN LPN-0000125 (delivery DEL-000222) Created: 2025-08-27. Asset tag present.,
LPN-0000125,DEL-000222,700314,SNSJ0GZQKT,AST-D8X0W5,HFZG79,2025-08-27,0.0,Outbound Logistics,,SERIAL SNSJ0GZQKT in LPN LPN-0000125 (delivery DEL-000222) Created: 2025-08-27. Asset tag present.,
LPN-0000125,DEL-000222,700314,SNB4FG5EYN,AST-8DEA00,HFZG79,2025-08-27,0.0,Outbound Logistics,,SERIAL SNB4FG5EYN in LPN LPN-0000125 (delivery DEL-000222) Created: 2025-08-27. Asset tag present.,
LPN-0000125,DEL-000222,700314,SNZDN6DMWK,AST-RZAIUM,HFZG79,2025-08-27,0.0,Outbound Logistics,,SERIAL SNZDN6DMWK in LPN LPN-0000125 (delivery DEL-000222) Created: 2025-08-27. Asset tag present.,
LPN-0000075,DEL-000216,700315,SN2LKT5GKQ,AST-M8Z8VX,ZC8ZLG,2025-09-21,0.0,Outbound Logistics,,SERIAL SN2LKT5GKQ in LPN LPN-0000075 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000075,DEL-000216,700315,SN2NW50KRK,AST-WS12SL,ZC8ZLG,2025-09-21,0.0,Outbound Logistics,,SERIAL SN2NW50KRK in LPN LPN-0000075 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000075,DEL-000216,700315,SNAHSY8YMQ,AST-B800IR,ZC8ZLG,2025-09-21,0.0,Outbound Logistics,,SERIAL SNAHSY8YMQ in LPN LPN-0000075 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000075,DEL-000216,700315,SNJTPPF7OX,AST-5I12RY,ZC8ZLG,2025-09-21,0.0,Outbound Logistics,,SERIAL SNJTPPF7OX in LPN LPN-0000075 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000226,DEL-000196,700316,SNBE4Q35QC,AST-IJDHAD,91AA91,2025-08-20,0.0,Outbound Logistics,,SERIAL SNBE4Q35QC in LPN LPN-0000226 (delivery DEL-000196) Created: 2025-08-20. Asset tag present.,
LPN-0000021,DEL-000166,700317,SNBWBJLC39,AST-CQA271,H7TOGX,2025-09-18,0.0,Outbound Logistics,,SERIAL SNBWBJLC39 in LPN LPN-0000021 (delivery DEL-000166) Created: 2025-09-18. Asset tag present.,
LPN-0000021,DEL-000166,700317,SNIF5UME8M,AST-UFE029,H7TOGX,2025-09-18,0.0,Outbound Logistics,,SERIAL SNIF5UME8M in LPN LPN-0000021 (delivery DEL-000166) Created: 2025-09-18. Asset tag present.,
LPN-0000084,DEL-000078,700318,SNSTBNL2MC,AST-ZHHP9M,9Q0G8E,2025-10-02,0.0,Outbound Logistics,,SERIAL SNSTBNL2MC in LPN LPN-0000084 (delivery DEL-000078) Created: 2025-10-02. Asset tag present.,
LPN-0000084,DEL-000078,700318,SNWYBW7X4Y,AST-KJ6HFK,9Q0G8E,2025-10-02,0.0,Outbound Logistics,,SERIAL SNWYBW7X4Y in LPN LPN-0000084 (delivery DEL-000078) Created: 2025-10-02. Asset tag present.,
LPN-0000084,DEL-000078,700318,SNGJXOR1RA,AST-4JYHPR,9Q0G8E,2025-10-02,0.0,Outbound Logistics,,SERIAL SNGJXOR1RA in LPN LPN-0000084 (delivery DEL-000078) Created: 2025-10-02. Asset tag present.,
LPN-0000248,DEL-000075,700319,SNPAZURDTC,AST-5F1AMK,DJP76D,2025-07-29,0.0,Outbound Logistics,,SERIAL SNPAZURDTC in LPN LPN-0000248 (delivery DEL-000075) Created: 2025-07-29. Asset tag present.,
LPN-0000248,DEL-000075,700319,SNB6YNZ9VN,AST-S7A95B,DJP76D,2025-07-29,0.0,Outbound Logistics,,SERIAL SNB6YNZ9VN in LPN LPN-0000248 (delivery DEL-000075) Created: 2025-07-29. Asset tag present.,
LPN-0000120,DEL-000221,700320,SN2JR7UR61,AST-P824WH,TB6ERI,2025-09-08,0.0,Outbound Logistics,,SERIAL SN2JR7UR61 in LPN LPN-0000120 (delivery DEL-000221) Created: 2025-09-08. Asset tag present.,
LPN-0000120,DEL-000221,700320,SN7UOV8QBZ,AST-MRU6CT,TB6ERI,2025-09-08,0.0,Outbound Logistics,,SERIAL SN7UOV8QBZ in LPN LPN-0000120 (delivery DEL-000221) Created: 2025-09-08. Asset tag present.,
LPN-0000120,DEL-000221,700320,SNTD1AFQZZ,AST-NCVIHQ,TB6ERI,2025-09-08,0.0,Outbound Logistics,,SERIAL SNTD1AFQZZ in LPN LPN-0000120 (delivery DEL-000221) Created: 2025-09-08. Asset tag present.,
LPN-0000120,DEL-000221,700320,SN5J1GYRR3,AST-62RBYU,TB6ERI,2025-09-08,0.0,Outbound Logistics,,SERIAL SN5J1GYRR3 in LPN LPN-0000120 (delivery DEL-000221) Created: 2025-09-08. Asset tag present.,
LPN-0000120,DEL-000221,700320,SN1VHVSTFA,AST-ZMFJ8N,TB6ERI,2025-09-08,0.0,Outbound Logistics,,SERIAL SN1VHVSTFA in LPN LPN-0000120 (delivery DEL-000221) Created: 2025-09-08. Asset tag present.,
